type,lat,lon,tags,lighting_level,police_near,cctv_count,crime_reports,safety_score,street_name,area_name
incident,13.106114,77.950598,{'generated':'missing_row_recovery'},2,1,3,4,0.56,Station Road,Koramangala
incident,13.341454,77.980111,{'generated':'missing_row_recovery'},3,1,3,2,0.52,2nd Main,Vijayanagar
incident,13.170008,77.473868,{'generated':'missing_row_recovery'},2,1,2,3,0.68,1st Main,Peenya
incident,13.180119,77.573471,{'generated':'missing_row_recovery'},4,2,0,3,0.7,Service Road,BTM Layout
incident,13.227122,77.801811,{'generated':'missing_row_recovery'},5,0,4,2,0.74,Service Road,Vijayanagar
incident,12.962041,77.79861,{'generated':'missing_row_recovery'},2,2,2,4,0.71,1st Main,Banashankari
incident,13.229042,77.696257,{'generated':'missing_row_recovery'},4,2,2,0,0.63,Market Road,BTM Layout
incident,13.03238,77.664304,{'generated':'missing_row_recovery'},2,0,0,2,0.61,Ring Road,Marathahalli
incident,13.331278,77.892376,{'generated':'missing_row_recovery'},5,0,0,4,0.75,Main Road,Banashankari
incident,13.341882,77.405619,{'generated':'missing_row_recovery'},3,0,2,5,0.6,Market Road,Vijayanagar
incident,12.984388,77.926513,{'generated':'missing_row_recovery'},5,1,4,4,0.62,Ring Road,Vijayanagar
incident,13.330547,77.747995,{'generated':'missing_row_recovery'},4,2,0,4,0.5,Ring Road,Indiranagar
incident,13.028419,77.820691,{'generated':'missing_row_recovery'},3,1,0,1,0.78,Lake Road,Koramangala
incident,13.185675,77.845371,{'generated':'missing_row_recovery'},2,0,2,1,0.75,Service Road,BTM Layout
incident,13.022545,77.605837,{'generated':'missing_row_recovery'},4,0,2,1,0.62,Industrial Road,HSR Layout
incident,12.956745,77.474119,{'generated':'missing_row_recovery'},3,2,1,0,0.73,Cross Road,Electronic City
incident,13.332379,77.656611,{'generated':'missing_row_recovery'},5,0,1,5,0.48,Lake Road,Indiranagar
incident,13.119326,77.680201,{'generated':'missing_row_recovery'},3,1,4,1,0.53,Lake Road,HSR Layout
incident,13.021112,77.806827,{'generated':'missing_row_recovery'},4,2,3,3,0.59,Service Road,Hebbal
incident,13.374593,77.596051,{'generated':'missing_row_recovery'},4,2,0,1,0.65,Industrial Road,Electronic City
incident,12.943998,77.984327,{'generated':'missing_row_recovery'},4,1,1,4,0.7,Service Road,Peenya
incident,12.873453,77.867109,{'generated':'missing_row_recovery'},4,0,0,3,0.83,Market Road,Kengeri
incident,13.216238,77.615589,{'generated':'missing_row_recovery'},3,0,3,2,0.65,Cross Road,Marathahalli
incident,13.154379,77.719638,{'generated':'missing_row_recovery'},4,1,0,3,0.57,Station Road,Hebbal
incident,13.083634,77.433649,{'generated':'missing_row_recovery'},3,0,2,3,0.78,Cross Road,Marathahalli
incident,12.873619,77.70751,{'generated':'missing_row_recovery'},3,1,3,4,0.62,Lake Road,Vijayanagar
incident,13.006343,77.561015,{'generated':'missing_row_recovery'},4,0,1,0,0.46,Industrial Road,Malleshwaram
incident,12.91419,77.64645,{'generated':'missing_row_recovery'},2,2,1,1,0.72,Station Road,Marathahalli
incident,12.87058,77.714816,{'generated':'missing_row_recovery'},5,1,3,5,0.55,Station Road,Peenya
incident,13.073075,77.684538,{'generated':'missing_row_recovery'},5,1,4,1,0.56,Main Road,Kengeri
incident,12.81075,77.496245,{'generated':'missing_row_recovery'},2,0,4,5,0.63,1st Main,Koramangala
incident,13.202657,77.406643,{'generated':'missing_row_recovery'},3,1,3,4,0.45,Market Road,Marathahalli
incident,13.399316,77.704752,{'generated':'missing_row_recovery'},4,2,2,0,0.45,Main Road,Peenya
incident,13.380927,77.751583,{'generated':'missing_row_recovery'},4,1,1,4,0.5,Ring Road,Malleshwaram
incident,13.32903,77.690617,{'generated':'missing_row_recovery'},2,0,4,4,0.84,Market Road,Koramangala
incident,12.93595,77.407161,{'generated':'missing_row_recovery'},3,2,2,2,0.72,Cross Road,HSR Layout
incident,13.167735,77.692014,{'generated':'missing_row_recovery'},4,2,4,4,0.55,Main Road,Whitefield
incident,13.034072,77.87349,{'generated':'missing_row_recovery'},2,1,0,5,0.75,Industrial Road,Whitefield
incident,13.237875,77.703121,{'generated':'missing_row_recovery'},4,2,1,5,0.73,Ring Road,Hebbal
incident,13.078389,77.736074,{'generated':'missing_row_recovery'},2,1,3,1,0.71,Ring Road,Banashankari
incident,13.300664,77.995621,{'generated':'missing_row_recovery'},4,0,3,5,0.57,Service Road,Hebbal
incident,13.003241,77.475523,{'generated':'missing_row_recovery'},4,2,2,1,0.52,Station Road,HSR Layout
